"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"11-Sep",0,0,0,1.57800960540771,31.131311416626,0,0,0,0,0,0,0,25.2086334228516,0,0,0,10.1763134002686,0,0,9.5196590423584,0,0,20.3136043548584,29.7124118804932,0,6.59785795211792,0,22.6495418548584,0,26.6628913879395,0,0,0,0,5.84534549713135
"12-Sep",0,0,0,0,36.3198661804199,0,0,0,0,0,0,0,0,0,0,15.1275873184204,0,0,0,43.5184440612793,0,0,0,17.8274478912354,25.0922908782959,0,0,30.199390411377,0,17.7752590179443,8.44922637939453,0,13.5285634994507,10.2332181930542,11.6906909942627
"13-Sep",5.74656534194946,0,0,1.85344386100769,0,0,20.2853870391846,11.5859889984131,0,0,18.0254287719727,0,0,10.6220245361328,30.4648399353027,7.56379365921021,0,0,0,9.5196590423584,0,11.7593231201172,13.5424022674561,23.7699279785156,12.5461454391479,6.59785795211792,7.5541558265686,25.8851928710938,17.4117298126221,8.88762950897217,42.2461280822754,9.02077865600586,20.2928428649902,0,5.84534549713135
"14-Sep",0,5.87356853485107,0,3.42284655570984,0,0,30.4280796051025,23.1719779968262,0,0,0,0,0,31.8660755157471,22.8486289978027,22.6913795471191,0,0,0,9.5196590423584,0,5.87966156005859,13.5424022674561,11.8849639892578,0,19.7935733795166,0,0,17.4117298126221,17.7752590179443,16.8984527587891,27.0623378753662,0,0,0
"15-Sep",0,0,9.87578773498535,0,0,3.74265074729919,10.1426935195923,13.2411308288574,0,9.47587871551514,18.0254287719727,47.2333946228027,0,10.6220245361328,15.2324199676514,37.8189697265625,0,0,0,0,19.6161270141602,0,13.5424022674561,5.94248199462891,0,13.1957159042358,30.2166233062744,0,8.70586490631104,0,0,18.0415573120117,33.8214073181152,0,0
"16-Sep",4.62911415100098,0,0,0,8.33152389526367,6.6947979927063,8.35664749145508,9.05084991455078,27.8340930938721,39.3817405700684,9.04683303833008,14.1914520263672,0,0,11.0511674880981,10.1820268630981,8.48202419281006,0,8.06134986877441,15.3827638626099,0,0,0,0,17.4315414428711,0,22.8743934631348,7.86041975021362,13.5170516967773,0,0,16.4554195404053,32.561897277832,0,7.4493088722229
"17-Sep",11.4961433410645,10.746244430542,0,0,0,0,8.35664749145508,0,9.27803039550781,22.9726829528809,9.04683303833008,0,0,0,9.66977024078369,20.3640537261963,0,0,24.1840496063232,20.1898765563965,0,12.5220594406128,0,7.46402931213379,0,22.5095748901367,22.8743934631348,0,0,0,0,8.22770977020264,0,20.5630664825439,0
"18-Sep",9.97354507446289,10.746244430542,0,0,0,3.34739899635315,0,0,10.6034641265869,0,0,0,0,0,0,0,0,8.86526298522949,16.1226997375488,6.72995853424072,0,25.0441188812256,0,22.3920879364014,0,11.2547874450684,8.71405506134033,0,0,23.6234283447266,0,0,0,13.7087097167969,29.7972354888916
"19-Sep",5.46705532073975,10.746244430542,0,0,8.33152389526367,13.3895959854126,16.7132949829102,0,9.27803039550781,0,9.04683303833008,0,26.34521484375,0,19.3395404815674,0,0,0,16.1226997375488,6.72995853424072,0,21.4663867950439,0,7.46402931213379,0,0,7.62479782104492,23.5812587738037,0,7.87447595596313,0,0,0,0,22.3479251861572
"20-Sep",8.30788040161133,0,0,9.2258358001709,0,3.34739899635315,8.35664749145508,0,9.27803039550781,0,9.04683303833008,12.417519569397,35.126953125,0,9.66977024078369,0,8.48202419281006,0,32.2453994750977,6.72995853424072,0,12.5220594406128,20.5670700073242,7.46402931213379,0,0,8.71405506134033,15.7208395004272,0,23.6234283447266,0,0,0,0,0
"21-Sep",0,0,0,2.19180059432983,0,0,0,0,7.938063621521,0,9.57687854766846,0,7.2099609375,0,0,0,0,0,0,0,14.3602476119995,22.1521854400635,15.0075511932373,17.7508277893066,0,0,0,0,6.57622671127319,0,0,0,0,0,0
"22-Sep",0,0,0,2.55328750610352,0,0,0,7.02175331115723,7.938063621521,0,0,55.4207725524902,7.2099609375,0,0,0,7.59837484359741,0,0,0,0,25.3167858123779,15.0075511932373,7.76598644256592,0,0,0,0,6.57622671127319,6.72437334060669,0,0,8.84363555908203,0,0
"23-Sep",6.59111595153809,0,0,0,13.5960149765015,0,0,0,7.938063621521,0,9.57687854766846,0,7.2099609375,0,0,0,0,0,0,28.9379272460938,7.18012380599976,5.53804636001587,25.7272300720215,0,0,13.8063230514526,0,0,0,0,0,0,8.84363555908203,0,0
"24-Sep",15.0654096603394,0,0,3.52792978286743,6.79800748825073,0,0,0,7.938063621521,30.1922950744629,0,0,0,0,11.1383752822876,10.8056135177612,7.59837484359741,0,0,0,0,0,7.50377559661865,0,0,0,0,0,0,0,0,14.1420936584473,0,6.07359933853149,0
"25-Sep",7.53270483016968,0,0,2.95138072967529,0,3.74907374382019,0,0,0,13.2091274261475,0,0,14.419921875,12.7219886779785,0,0,0,7.38547420501709,0,9.64597606658936,14.3602476119995,11.0760927200317,0,0,8.90387439727783,13.8063230514526,0,0,19.7286815643311,0,0,14.1420936584473,17.6872711181641,0,0
"26-Sep",0,0,0,5.37766885757446,0,2.45940971374512,0,0,0,16.2697868347168,0,10.1980323791504,15.9079618453979,0,0,0,21.0033664703369,0,0,0,0,9.59890079498291,7.70678281784058,7.41861581802368,7.70760917663574,13.0292119979858,13.3604364395142,0,14.292236328125,0,0,10.7392501831055,8.07954025268555,0,3.18362784385681
"27-Sep",0,0,0,3.01299047470093,0,2.45940971374512,0,0,0,0,0,0,0,21.5125026702881,19.7183437347412,8.94223690032959,28.004487991333,18.9585590362549,0,0,0,8.39903831481934,0,14.8372316360474,23.1228256225586,0,0,0,23.8203945159912,0,6.55464839935303,5.36962509155273,8.07954025268555,0,0
"28-Sep",0,0,9.77523994445801,0,13.599024772644,0,0,0,0,0,7.88314342498779,0,0,14.3416681289673,6.57278156280518,8.94223690032959,7.00112199783325,0,0,0,8.0280876159668,0,0,7.41861581802368,7.70760917663574,19.5438175201416,0,0,4.76407861709595,11.0434799194336,19.6639461517334,10.7392501831055,8.07954025268555,0,6.36725568771362
"29-Sep",6.63012981414795,0,17.1066703796387,2.20675611495972,0,2.45940971374512,0,6.58425664901733,0,8.1348934173584,7.88314342498779,0,0,8.19523906707764,0,0,0,0,13.5761632919312,26.9228401184082,0,0,15.4135656356812,0,7.70760917663574,19.5438175201416,13.3604364395142,0,0,16.5652179718018,13.1092967987061,0,8.07954025268555,0,0
"30-Sep",0,0,0,2.60571718215942,6.79951238632202,7.37822914123535,0,13.1685132980347,9.80956935882568,32.5395736694336,0,20.3960647583008,15.9079618453979,0,0,0,0,0,0,0,0,0,23.1203479766846,0,0,0,20.0406551361084,0,0,0,0,10.7392501831055,0,0,3.18362784385681
"1-Oct",0,0,0,13.8015756607056,9.10233211517334,0,27.0606441497803,0,6.19295978546143,0,6.14880275726318,0,12.4817523956299,0,18.396369934082,0,0,0,0,17.0028228759766,8.76296138763428,14.1801452636719,6.36709785461426,0,0,0,0,17.4214363098145,0,0,9.63077259063721,7.95984315872192,0,7.90719413757324,21.0923862457275
"2-Oct",0,0,29.9705619812012,9.20105075836182,0,18.4257316589355,0,0,0,0,18.4464092254639,0,12.4817523956299,9.67386817932129,9.19818496704102,24.604097366333,9.16233825683594,0,6.01393175125122,0,17.5259227752686,7.09007263183594,6.36709785461426,9.73777008056641,0,0,0,0,0,6.17058038711548,0,0,8.62525272369385,7.90719413757324,0
"3-Oct",0,0,0,0,0,9.21286582946777,0,0,6.77134561538696,0,0,20.4421348571777,0,9.67386817932129,9.19818496704102,0,0,0,12.0278635025024,0,26.2888851165771,0,12.7341957092285,0,0,26.7670059204102,0,0,43.6252098083496,0,38.5230903625488,0,0,0,7.03079509735107
"4-Oct",6.31461906433105,14.5569705963135,22.834716796875,0,0,36.8514633178711,0,0,14.4596424102783,0,0,10.2210674285889,0,0,9.19818496704102,49.208194732666,0,0,0,0,0,0,0,0,4.8366904258728,0,11.8718204498291,0,17.4500865936279,0,9.63077259063721,7.95984315872192,8.62525272369385,0,14.0615901947021
"5-Oct",7.21670770645142,0,22.834716796875,0,0,9.21286582946777,0,0,6.99705696105957,17.8736763000488,0,20.4421348571777,12.4817523956299,0,9.19818496704102,0,9.16233825683594,0,6.01393175125122,17.0028228759766,0,14.1801452636719,12.7341957092285,0,0,11.7105646133423,35.6154594421387,0,0,6.17058038711548,0,0,0,0,21.0923862457275
"6-Oct",0,26.6146564483643,8.32659244537354,0,0,9.58651924133301,9.49294471740723,0,27.7363090515137,46.0500793457031,0,0,0,16.7904682159424,11.6059856414795,0,13.6110153198242,0,0,0,9.4351053237915,7.15400791168213,0,0,0,18.27463722229,25.3841972351074,0,0,21.5555324554443,0,0,8.02257347106934,0,19.17209815979
"7-Oct",0,0,0,0,0,0,10.8490800857544,0,0,0,0,0,0,0,11.6059856414795,0,20.4165229797363,0,0,2.35757279396057,0,0,15.1346206665039,0,0,0,0,0,0,14.3703536987305,0,6.43261432647705,12.033860206604,0,0
"8-Oct",0,0,16.6531848907471,0,0,9.58651924133301,0,8.33599758148193,0,0,21.471529006958,0,0,0,0,0,0,0,0,0,18.870210647583,0,0,0,0,27.4119567871094,0,0,0,35.9258842468262,0,6.43261432647705,4.01128673553467,0,0
"9-Oct",0,0,16.6531848907471,0,0,0,0,16.6719951629639,0,0,0,0,0,0,0,0,0,0,0,0,43.131908416748,0,0,0,0,18.27463722229,0,0,0,28.7407073974609,0,19.2978420257568,0,0,9.58604907989502
"10-Oct",0,8.87155246734619,0,0,0,0,0,8.33599758148193,0,0,14.3143529891968,11.502405166626,0,0,0,0,6.80550765991211,10.3758459091187,7.09374332427979,3.14307880401611,9.4351053237915,0,0,0,0,0,0,11.3716888427734,0,0,0,22.0546779632568,0,0,0
"11-Oct",0,8.56717014312744,0,4.53837633132935,0,0,0,0,0,0,23.5884990692139,0,0,0,0,0,0,6.3466215133667,0,0,0,0,0,11.3499145507812,0,0,6.16162776947021,17.4316787719727,0,24.6593132019043,0,0,0,0,4.69900178909302
"12-Oct",3.93381023406982,0,0,0,0,0,0,8.32859230041504,0,0,20.218713760376,0,0,0,0,0,0,6.3466215133667,0,0,0,0,0,0,0,0,18.4848823547363,0,0,8.21977138519287,0,17.0865898132324,0,11.5485496520996,0
"13-Oct",4.6177659034729,0,9.02156162261963,0,11.1740398406982,0,0,35.5566825866699,0,0,0,0,0,0,0,0,0,19.0398635864258,5.77456188201904,0,0,0,10.6586894989014,5.67495727539062,0,0,18.4848823547363,0,16.782154083252,16.4395427703857,0,0,0,0,0
"14-Oct",4.27791213989258,8.56717014312744,10.3103551864624,0,11.1740398406982,0,0,9.70334434509277,20.6750640869141,0,0,0,0,0,0,0,0,6.3466215133667,0,0,0,7.85601043701172,15.9880342483521,11.3499145507812,12.8787002563477,10.540885925293,6.16162776947021,5.81055974960327,11.1881017684937,24.6593132019043,0,0,0,0,0
"15-Oct",0,0,0,4.53837633132935,5.58701992034912,0,0,0,13.7833766937256,0,0,0,0,0,0,0,0,6.3466215133667,23.0982475280762,0,0,39.2800559997559,0,17.0248718261719,0,0,12.3232555389404,0,5.59405088424683,0,0,8.54329490661621,0,0,0
"16-Oct",0,0,0,10.3143081665039,0,0,0,10.1404294967651,34.1658248901367,0,0,0,0,16.1821479797363,6.7043662071228,0,0,0,19.8642024993896,0,0,3.3693675994873,8.72941112518311,0,0,0,8.57446575164795,0,0,0,16.1559734344482,0,0,0,0
"17-Oct",15.9142570495605,0,0,0,13.0112276077271,0,0,0,0,0,0,0,0,18.4938850402832,0,0,0,0,0,0,0,0,0,0,3.97853827476501,0,8.57446575164795,0,0,0,4.03899335861206,0,0,24.4609870910645,0
"18-Oct",31.8285140991211,0,0,0,39.0336837768555,0,0,23.1781272888184,0,0,0,0,0,0,15.3242664337158,0,0,0,0,0,0,0,8.72941112518311,0,0,5.25651216506958,8.57446575164795,0,0,0,0,0,0,0,0
"19-Oct",0,0,26.0421199798584,5.15715408325195,0,0,13.1225662231445,0,0,0,0,0,6.3679461479187,0,0,0,0,0,0,0,7.90293312072754,0,0,0,0,10.5130243301392,0,0,0,23.6168651580811,32.3119468688965,7.31267738342285,10.991358757019,0,0
"20-Oct",0,0,0,0,0,0,0,0,34.1658248901367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97853827476501,0,0,12.7848968505859,0,0,12.116979598999,0,0,0,0
"21-Oct",0,0,0,0,0,0,0,0,0,0,0,32.9745674133301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85518741607666,0,0
"22-Oct",0,0,0,0,0,0,0,0,0,0,0,54.3760452270508,10.9669160842896,0,0,0,0,0,0,0,0,0,13.8407878875732,0,0,0,0,11.0484838485718,7.40527391433716,9.34758472442627,0,0,0,0,0
"23-Oct",0,0,0,0,0,0,0,0,0,0,10.1931867599487,25.0653228759766,0,0,12.5319080352783,0,0,0,0,0,0,12.6757335662842,0,0,0,0,0,0,7.40527391433716,9.34758472442627,0,0,0,0,0
"24-Oct",0,14.2946548461914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84183025360107,19.6347599029541,0,0,13.8407878875732,0,0,0,0,0,0,0,0,0,0,0,0
"25-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14547348022461,0,0,0,0,0,0,0,0,0
"26-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16541862487793,38.4124794006348,39.4276466369629,0,0,0,0,0,0,0,0,0,0,0,20.7387847900391,0,0
"27-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6616744995117,0,0,0,0,0,0,0,0,0,0,0,0,0,71.1044082641602,0,0
"28-Oct",0,0,0,0,0,0,0,0,0,0,0,0,14.5881404876709,0,0,0,0,0,12.3308372497559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29-Oct",0,0,0,0,0,0,0,0,0,0,0,0,7.29407024383545,0,0,0,0,0,12.3308372497559,0,39.4276466369629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30-Oct",1.6199324131012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3033294677734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28151321411133
"31-Oct",1.12834918498993,0,0,0,0,0,28.6625995635986,0,0,0,37.7627182006836,0,0,0,15.3592376708984,0,0,0,0,0,0,0,0,0,54.8780975341797,0,0,0,0,0,0,0,0,0,18.844539642334
"1-Nov",0,0,0,0,0,0,0,0,0,0,53.8212051391602,0,4.66373872756958,0,0,0,5.94432592391968,0,0,0,10.0385770797729,0,5.14497804641724,0,4.59432888031006,0,0,0,0,0,0,0,0,0,20.1127452850342
"2-Nov",0,0,0,5.32953977584839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81469488143921,0,0,0,0,0,10.7399578094482,0,0,0,0,0,0,0,0
"3-Nov",0,0,0,0,0,0,0,0,0,10.8008470535278,0,0,0,0,0,13.4351682662964,0,0,0,0,0,0,0,0,0,0,7.18466186523438,0,0,0,0,0,0,0,0
"4-Nov",0,0,0,0,0,0,0,0,0,21.6016941070557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53656005859375,0,0,0,0,0,0,16.5879726409912,0
"5-Nov",0,0,0,0,0,0,0,0,0,0,0,0,3.15443897247314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79377269744873,0,0,0,0,4.80325269699097,0,0
"6-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2455263137817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7-Nov",0,0,6.09794330596924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86081695556641,0,0,0,4.7951226234436,27.5861682891846,0,0,0,0,0,0,0,0,0
"8-Nov",24.105167388916,0,0,0,0,0,27.0689964294434,0,0,21.1730976104736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68941831588745,0,0,0,0,0,0,0,0,0,0
"9-Nov",0,0,18.2938289642334,0,0,19.8572731018066,0,0,0,0,0,0,0,0,0,0,0,0,26.0067710876465,0,0,0,0,0,0,0,0,0,0,1.69204461574554,0,0,5.14123106002808,0,0
"10-Nov",0,0,27.876314163208,0,0,19.8572731018066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11-Nov",1.72617363929749,13.9528350830078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83643484115601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5276832580566,0,0,0,0,0,0,0,0,0,0,0,0,0
"14-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16-Nov",0,0,0,0,0,0,15.4542503356934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58423829078674,0,0,0,0,0,0
"17-Nov",0,0,0,0,0,0,0,16.5183773040771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3766765594482,0,0,0
"18-Nov",0,0,0,0,0,0,0,21.6803684234619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2848777770996
"19-Nov",5.88950872421265,0,0,0,0,0,0,0,24.5553359985352,0,0,0,0,0,18.5977611541748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20-Nov",18.6777896881104,0,0,0,35.7506561279297,0,0,0,0,0,0,0,0,0,0,0,0,4.63174772262573,0,0,0,0,0,0,0,0,0,2.84507989883423,0,0,0,0,0,0,0
"21-Nov",0,0,0,0,0,0,0,0,0,0,0,31.1043472290039,0,0,0,0,0,6.28978443145752,0,3.15581107139587,0,0,0,0,0,0,0,0,3.17434167861938,5.53160762786865,0,0,6.339111328125,0,0
"22-Nov",1.49919772148132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9831485748291,0,0,0,0,0,0,0,0,5.66649961471558,0,0,0,0,0,0,0,0
"23-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56068181991577,0,0,0,2.7896523475647,0,0,0,0
"24-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,1.91461229324341,0,0,0,0,0,0,0,0,0,2.81562256813049,0,0,0,0,0,0,0,0,0,0,0
"25-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,8.7006778717041,46.3165512084961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,2.27551174163818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27-Nov",0,0,0,4.66868782043457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20405578613281,0,0,0,0,0,0,0,0,0,0,0
"29-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8786735534668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64495897293091,0,0,0,0,0,0,0,3.96903991699219,0,0,0,0
"1-Dec",0,0,0,9.02632904052734,0,0,0,0,0,0,0,6.80546951293945,0,0,0,4.94791269302368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14170217514038,0,0,0,0,0,0,0,
"3-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"4-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14170217514038,0,0,0,0,0,0,0,
"5-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36458849906921,0,0,0,0,0,0,0,4.18173551559448,0,0,0,0,
"6-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"7-Dec",0,0,0,0,0,0,7.21464776992798,3.12211942672729,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5824511051178,0,0,0,0,0,0,0,0,0,0,0,0,
"8-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24359178543091,1.66327679157257,0,0,0,0,0,0,0,0,3.57487273216248,0,0,0,0,0,0,0,0,0,
"9-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,2.22809624671936,0,0,0,0,3.20410943031311,0,0,0,0,0,2.13051819801331,0,0,0,0,0,0,0,0,0,
"10-Dec",0,2.41699075698853,0,0,2.82166886329651,1.79103267192841,0,0,0,0,0,0,0,0,0,0,8.97163486480713,0,3.53469157218933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11-Dec",0,0,0,0,0,3.26805067062378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80960583686829,0,0,0,0,
"12-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"14-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"15-Dec",2.67661023139954,0,0,0,0,0,0,0,0,5.58902883529663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"16-Dec",0,0,0,0,0,0,0,3.61668157577515,4.34614133834839,0,0,0,2.57447409629822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"17-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"18-Dec",0,0,0,0,0,0,0,0,0,4.66117095947266,0,0,0,0,0,0,0,3.52262234687805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20-Dec",0,2.64206123352051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-Dec",0,0,1.06707453727722,0,3.91713213920593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"22-Dec",0,0,0,0,0,0,0,0,0,0,0,0,4.15991401672363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"23-Dec",0,0,0,0,0,0,0,0,2.39265966415405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35980606079102,0,0,0,0,0,
"24-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"25-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"26-Dec",0,0,0,0,0,0,0,0,0,0,5.06488609313965,0,0,2.83099627494812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"27-Dec",0,0,5.66053199768066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"28-Dec",0,0,0,0,0,0,0,0,0,0,1.6739147901535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"29-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81545996665955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"30-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"31-Dec",2.71721839904785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21617889404297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
